NH3,NO2,PM10,Lat,Lon,Station
1.9,53.12,24.382,52.803657,5.050509,NL10538
1.62,47.34,28.894,52.803657,5.050509,NL10538
1.4,43.96,35.674,52.803657,5.050509,NL10538
1.27,44.33,27.142,52.803657,5.050509,NL10538
1.27,47.33,28.894,52.803657,5.050509,NL10538
1.4,46.58,24.382,52.803657,5.050509,NL10538
1.46,43.16,37.306,52.803657,5.050509,NL10538
1.58,41.52,22.618,52.803657,5.050509,NL10538
1.58,38.42,19.858,52.803657,5.050509,NL10538
1.58,38.83,,52.803657,5.050509,NL10538
1.55,43.76,39.19,52.803657,5.050509,NL10538
1.58,48.41,36.178,52.803657,5.050509,NL10538
1.52,51.3,34.426,52.803657,5.050509,NL10538
1.52,52.42,32.914,52.803657,5.050509,NL10538
1.58,52.94,24.622,52.803657,5.050509,NL10538
1.65,54.3,26.758,52.803657,5.050509,NL10538
1.8,54.24,25.126,52.803657,5.050509,NL10538
1.9,55.49,24.382,52.803657,5.050509,NL10538
1.89,57.55,28.894,52.803657,5.050509,NL10538
1.71,50.27,38.446,52.803657,5.050509,NL10538
1.58,48.75,27.142,52.803657,5.050509,NL10538
1.52,47.33,32.41,52.803657,5.050509,NL10538
1.33,45.43,38.446,52.803657,5.050509,NL10538
1.27,43.52,26.386,52.803657,5.050509,NL10538
1.15,39.97,24.754,52.803657,5.050509,NL10538
1.15,39.5,32.662,52.803657,5.050509,NL10538
1.08,40.45,19.102,52.803657,5.050509,NL10538
1.15,41.0,34.426,52.803657,5.050509,NL10538
1.02,37.84,18.346,52.803657,5.050509,NL10538
1.02,36.34,28.15,52.803657,5.050509,NL10538
1.02,34.97,23.878,52.803657,5.050509,NL10538
1.02,38.07,21.106,52.803657,5.050509,NL10538
1.02,37.17,16.09,52.803657,5.050509,NL10538
1.08,40.51,15.334,52.803657,5.050509,NL10538
1.4,44.48,,52.803657,5.050509,NL10538
1.58,51.04,27.898,52.803657,5.050509,NL10538
1.4,50.97,28.894,52.803657,5.050509,NL10538
1.33,53.6,13.954,52.803657,5.050509,NL10538
1.52,49.64,15.082,52.803657,5.050509,NL10538
1.52,44.05,12.946,52.803657,5.050509,NL10538
1.27,41.42,17.59,52.803657,5.050509,NL10538
1.15,44.22,19.102,52.803657,5.050509,NL10538
1.08,40.2,20.866,52.803657,5.050509,NL10538
1.08,43.63,32.158,52.803657,5.050509,NL10538
1.02,57.62,34.678,52.803657,5.050509,NL10538
1.02,50.44,26.386,52.803657,5.050509,NL10538
1.15,58.77,23.626,52.803657,5.050509,NL10538
1.27,47.48,24.382,52.803657,5.050509,NL10538
1.4,55.8,27.646,52.803657,5.050509,NL10538
1.46,36.26,25.63,52.803657,5.050509,NL10538
1.27,42.2,21.862,52.803657,5.050509,NL10538
1.15,63.16,14.326,52.803657,5.050509,NL10538
1.52,56.73,,52.803657,5.050509,NL10538
1.96,59.88,4.534,52.803657,5.050509,NL10538
2.1,51.6,3.778,52.803657,5.050509,NL10538
2.08,43.76,-0.494,52.803657,5.050509,NL10538
2.21,34.33,5.542,52.803657,5.050509,NL10538
2.21,24.15,4.03,52.803657,5.050509,NL10538
2.08,17.7,-0.494,52.803657,5.050509,NL10538
1.84,14.22,,52.803657,5.050509,NL10538
1.58,29.59,35.674,52.803657,5.050509,NL10538
1.46,48.03,31.534,52.803657,5.050509,NL10538
1.46,109.63,16.846,52.803657,5.050509,NL10538
1.52,62.09,25.126,52.803657,5.050509,NL10538
1.52,67.2,26.638,52.803657,5.050509,NL10538
1.71,66.47,31.162,52.803657,5.050509,NL10538
1.84,61.76,24.622,52.803657,5.050509,NL10538
1.96,76.91,19.858,52.803657,5.050509,NL10538
2.15,73.14,21.742,52.803657,5.050509,NL10538
