NH3,NO2,PM10,Lat,Lon,Station
5.89,15.65,13.276,52.875725,6.932432,NL10929
6.33,12.5,5.308,52.875725,6.932432,NL10929
6.7,13.53,5.932,52.875725,6.932432,NL10929
6.95,16.4,,52.875725,6.932432,NL10929
6.95,14.96,15.52,52.875725,6.932432,NL10929
6.89,12.23,11.164,52.875725,6.932432,NL10929
6.76,11.87,15.64,52.875725,6.932432,NL10929
6.95,11.48,10.408,52.875725,6.932432,NL10929
6.83,9.88,16.384,52.875725,6.932432,NL10929
6.02,9.3,14.02,52.875725,6.932432,NL10929
5.89,9.23,12.532,52.875725,6.932432,NL10929
6.26,8.85,8.044,52.875725,6.932432,NL10929
6.21,8.01,14.02,52.875725,6.932432,NL10929
6.39,8.04,7.42,52.875725,6.932432,NL10929
6.52,8.49,11.164,52.875725,6.932432,NL10929
6.58,8.71,11.164,52.875725,6.932432,NL10929
6.52,9.23,17.14,52.875725,6.932432,NL10929
6.58,9.07,9.784,52.875725,6.932432,NL10929
6.33,9.09,17.884,52.875725,6.932432,NL10929
6.58,9.71,2.2,52.875725,6.932432,NL10929
6.7,10.4,8.416,52.875725,6.932432,NL10929
6.69,11.39,19.372,52.875725,6.932432,NL10929
6.58,13.12,21.616,52.875725,6.932432,NL10929
6.33,14.19,19.504,52.875725,6.932432,NL10929
6.26,14.03,19.372,52.875725,6.932432,NL10929
6.2,13.97,17.632,52.875725,6.932432,NL10929
6.33,12.46,19.504,52.875725,6.932432,NL10929
6.39,11.3,20.872,52.875725,6.932432,NL10929
6.33,10.07,,52.875725,6.932432,NL10929
6.2,11.39,13.276,52.875725,6.932432,NL10929
5.83,10.41,23.116,52.875725,6.932432,NL10929
5.64,10.02,20.128,52.875725,6.932432,NL10929
5.64,9.47,14.896,52.875725,6.932432,NL10929
5.7,9.02,12.028,52.875725,6.932432,NL10929
6.33,8.47,18.004,52.875725,6.932432,NL10929
6.26,9.89,14.272,52.875725,6.932432,NL10929
6.14,11.07,14.152,52.875725,6.932432,NL10929
6.83,10.29,1.444,52.875725,6.932432,NL10929
6.83,10.27,8.044,52.875725,6.932432,NL10929
6.58,10.85,7.3,52.875725,6.932432,NL10929
6.58,10.02,,52.875725,6.932432,NL10929
6.52,7.27,,52.875725,6.932432,NL10929
6.58,5.01,5.56,52.875725,6.932432,NL10929
6.7,5.09,0.076,52.875725,6.932432,NL10929
6.7,6.03,7.42,52.875725,6.932432,NL10929
6.76,7.48,10.288,52.875725,6.932432,NL10929
6.83,7.25,9.664,52.875725,6.932432,NL10929
6.89,7.04,9.664,52.875725,6.932432,NL10929
6.89,9.17,2.944,52.875725,6.932432,NL10929
7.08,15.44,23.116,52.875725,6.932432,NL10929
7.08,15.32,20.992,52.875725,6.932432,NL10929
7.08,16.36,15.64,52.875725,6.932432,NL10929
6.95,16.65,21.616,52.875725,6.932432,NL10929
6.7,14.9,,52.875725,6.932432,NL10929
6.7,14.47,11.284,52.875725,6.932432,NL10929
6.45,15.17,18.136,52.875725,6.932432,NL10929
6.08,14.15,18.628,52.875725,6.932432,NL10929
5.7,13.16,15.016,52.875725,6.932432,NL10929
5.58,14.61,18.748,52.875725,6.932432,NL10929
5.89,18.75,20.128,52.875725,6.932432,NL10929
5.76,20.19,15.64,52.875725,6.932432,NL10929
6.14,21.73,2.2,52.875725,6.932432,NL10929
6.95,19.83,6.556,52.875725,6.932432,NL10929
6.83,18.81,8.788,52.875725,6.932432,NL10929
6.58,18.88,,52.875725,6.932432,NL10929
6.45,19.8,,52.875725,6.932432,NL10929
6.26,19.51,,52.875725,6.932432,NL10929
6.33,19.64,7.42,52.875725,6.932432,NL10929
6.26,21.83,2.2,52.875725,6.932432,NL10929
6.23,19.2,5.932,52.875725,6.932432,NL10929
6.45,22.33,28.336,52.875725,6.932432,NL10929
6.45,22.16,22.984,52.875725,6.932432,NL10929
6.58,29.03,19.372,52.875725,6.932432,NL10929
6.89,30.06,16.384,52.875725,6.932432,NL10929
6.89,30.13,,52.875725,6.932432,NL10929
6.95,27.65,26.716,52.875725,6.932432,NL10929
7.14,27.1,22.984,52.875725,6.932432,NL10929
7.26,27.95,26.596,52.875725,6.932432,NL10929
7.2,30.13,26.596,52.875725,6.932432,NL10929
7.14,29.42,20.872,52.875725,6.932432,NL10929
6.95,27.09,23.236,52.875725,6.932432,NL10929
6.89,26.31,9.784,52.875725,6.932432,NL10929
7.03,24.26,4.684,52.875725,6.932432,NL10929
7.82,27.85,11.908,52.875725,6.932432,NL10929
7.45,25.47,-0.044,52.875725,6.932432,NL10929
6.83,21.52,2.2,52.875725,6.932432,NL10929
6.7,20.81,23.728,52.875725,6.932432,NL10929
6.7,23.2,13.276,52.875725,6.932432,NL10929
6.83,25.02,18.628,52.875725,6.932432,NL10929
6.95,19.52,23.86,52.875725,6.932432,NL10929
6.89,24.06,13.276,52.875725,6.932432,NL10929
6.83,21.33,23.116,52.875725,6.932432,NL10929
7.02,23.03,23.116,52.875725,6.932432,NL10929
6.95,25.08,32.944,52.875725,6.932432,NL10929
7.02,25.07,32.08,52.875725,6.932432,NL10929
6.95,23.2,20.248,52.875725,6.932432,NL10929
6.83,20.69,19.504,52.875725,6.932432,NL10929
6.76,16.97,20.128,52.875725,6.932432,NL10929
6.75,15.92,24.604,52.875725,6.932432,NL10929
6.76,12.46,,52.875725,6.932432,NL10929
6.95,7.98,16.384,52.875725,6.932432,NL10929
7.08,8.34,27.472,52.875725,6.932432,NL10929
7.14,7.35,11.032,52.875725,6.932432,NL10929
7.2,7.22,15.64,52.875725,6.932432,NL10929
7.26,10.98,15.64,52.875725,6.932432,NL10929
7.2,19.38,16.384,52.875725,6.932432,NL10929
6.88,15.53,15.64,52.875725,6.932432,NL10929
6.89,14.66,27.592,52.875725,6.932432,NL10929
7.14,14.11,2.32,52.875725,6.932432,NL10929
10.42,10.82,16.384,52.875725,6.932432,NL10929
7.14,9.07,11.164,52.875725,6.932432,NL10929
7.26,8.41,-0.044,52.875725,6.932432,NL10929
7.33,9.79,8.296,52.875725,6.932432,NL10929
7.52,10.3,25.348,52.875725,6.932432,NL10929
7.58,12.74,19.252,52.875725,6.932432,NL10929
7.05,19.14,21.988,52.875725,6.932432,NL10929
7.18,22.11,25.348,52.875725,6.932432,NL10929
7.14,22.12,26.848,52.875725,6.932432,NL10929
7.19,23.39,37.3,52.875725,6.932432,NL10929
7.26,22.18,44.776,52.875725,6.932432,NL10929
7.08,,36.556,52.875725,6.932432,NL10929
7.02,,31.324,52.875725,6.932432,NL10929
7.17,,35.068,52.875725,6.932432,NL10929
7.2,,,52.875725,6.932432,NL10929
7.2,,34.564,52.875725,6.932432,NL10929
7.39,,43.276,52.875725,6.932432,NL10929
7.2,,37.924,52.875725,6.932432,NL10929
7.14,,48.508,52.875725,6.932432,NL10929
6.97,,30.58,52.875725,6.932432,NL10929
6.8,27.74,26.848,52.875725,6.932432,NL10929
6.76,27.12,28.84,52.875725,6.932432,NL10929
6.95,24.56,6.796,52.875725,6.932432,NL10929
6.95,17.88,2.068,52.875725,6.932432,NL10929
6.83,20.19,8.176,52.875725,6.932432,NL10929
6.95,18.18,9.664,52.875725,6.932432,NL10929
7.08,17.39,19.252,52.875725,6.932432,NL10929
7.43,11.8,53.86,52.875725,6.932432,NL10929
7.52,8.22,11.284,52.875725,6.932432,NL10929
7.45,9.97,13.528,52.875725,6.932432,NL10929
7.33,11.09,8.176,52.875725,6.932432,NL10929
7.14,14.39,-0.8,52.875725,6.932432,NL10929
7.39,11.72,7.3,52.875725,6.932432,NL10929
7.62,10.53,11.164,52.875725,6.932432,NL10929
7.64,10.21,21.496,52.875725,6.932432,NL10929
7.46,10.64,8.92,52.875725,6.932432,NL10929
7.45,10.2,11.908,52.875725,6.932432,NL10929
7.39,9.29,13.648,52.875725,6.932432,NL10929
7.39,9.69,30.58,52.875725,6.932432,NL10929
7.39,10.66,,52.875725,6.932432,NL10929
7.7,10.49,39.544,52.875725,6.932432,NL10929
6.58,9.34,19.252,52.875725,6.932432,NL10929
7.02,10.02,24.112,52.875725,6.932432,NL10929
7.45,14.93,24.724,52.875725,6.932432,NL10929
7.45,14.86,14.896,52.875725,6.932432,NL10929
7.52,15.43,25.228,52.875725,6.932432,NL10929
7.52,17.48,26.968,52.875725,6.932432,NL10929
7.39,17.44,20.128,52.875725,6.932432,NL10929
7.08,17.07,23.86,52.875725,6.932432,NL10929
6.71,17.96,15.892,52.875725,6.932432,NL10929
6.64,17.3,30.58,52.875725,6.932432,NL10929
6.89,18.07,55.228,52.875725,6.932432,NL10929
10.07,19.34,44.032,52.875725,6.932432,NL10929
8.54,19.71,41.044,52.875725,6.932432,NL10929
6.64,20.29,38.056,52.875725,6.932432,NL10929
6.7,23.02,44.272,52.875725,6.932432,NL10929
6.64,27.06,41.164,52.875725,6.932432,NL10929
6.64,25.92,40.288,52.875725,6.932432,NL10929
6.58,25.71,44.776,52.875725,6.932432,NL10929
7.64,28.46,29.092,52.875725,6.932432,NL10929
8.2,27.22,,52.875725,6.932432,NL10929
8.14,24.45,45.4,52.875725,6.932432,NL10929
8.83,24.27,34.192,52.875725,6.932432,NL10929
8.58,21.58,31.204,52.875725,6.932432,NL10929
9.73,20.22,36.556,52.875725,6.932432,NL10929
10.33,18.8,32.08,52.875725,6.932432,NL10929
8.83,17.15,38.668,52.875725,6.932432,NL10929
8.89,15.16,15.016,52.875725,6.932432,NL10929
7.33,15.61,25.48,52.875725,6.932432,NL10929
6.58,14.73,29.704,52.875725,6.932432,NL10929
6.7,16.72,34.312,52.875725,6.932432,NL10929
6.76,17.66,38.056,52.875725,6.932432,NL10929
6.89,20.09,23.98,52.875725,6.932432,NL10929
6.64,16.48,29.836,52.875725,6.932432,NL10929
6.95,12.03,27.472,52.875725,6.932432,NL10929
7.02,12.18,21.736,52.875725,6.932432,NL10929
7.02,9.98,21.496,52.875725,6.932432,NL10929
7.08,9.5,23.116,52.875725,6.932432,NL10929
7.14,11.38,10.408,52.875725,6.932432,NL10929
7.26,12.4,8.92,52.875725,6.932432,NL10929
7.39,14.62,22.984,52.875725,6.932432,NL10929
7.33,21.73,17.752,52.875725,6.932432,NL10929
7.26,20.03,25.48,52.875725,6.932432,NL10929
7.02,16.59,35.068,52.875725,6.932432,NL10929
7.08,16.74,26.716,52.875725,6.932432,NL10929
7.02,15.15,,52.875725,6.932432,NL10929
7.02,12.42,35.812,52.875725,6.932432,NL10929
7.02,9.46,34.564,52.875725,6.932432,NL10929
6.76,5.61,5.68,52.875725,6.932432,NL10929
6.95,5.34,22.36,52.875725,6.932432,NL10929
7.08,6.38,7.924,52.875725,6.932432,NL10929
7.26,8.41,22.12,52.875725,6.932432,NL10929
7.52,9.92,17.884,52.875725,6.932432,NL10929
7.58,8.92,20.62,52.875725,6.932432,NL10929
7.52,8.63,13.9,52.875725,6.932432,NL10929
7.52,10.3,25.6,52.875725,6.932432,NL10929
7.02,11.96,27.34,52.875725,6.932432,NL10929
6.83,12.96,31.324,52.875725,6.932432,NL10929
6.52,17.37,29.836,52.875725,6.932432,NL10929
6.76,22.29,31.324,52.875725,6.932432,NL10929
6.95,16.02,16.384,52.875725,6.932432,NL10929
6.95,14.54,19.624,52.875725,6.932432,NL10929
7.02,13.91,21.616,52.875725,6.932432,NL10929
7.14,11.24,23.116,52.875725,6.932432,NL10929
7.52,10.75,15.64,52.875725,6.932432,NL10929
7.52,11.04,23.728,52.875725,6.932432,NL10929
7.64,11.76,20.872,52.875725,6.932432,NL10929
7.64,11.16,17.884,52.875725,6.932432,NL10929
7.64,11.63,22.36,52.875725,6.932432,NL10929
7.64,12.81,,52.875725,6.932432,NL10929
7.58,14.21,15.76,52.875725,6.932432,NL10929
7.2,11.84,22.36,52.875725,6.932432,NL10929
7.02,10.07,19.372,52.875725,6.932432,NL10929
7.14,8.41,25.348,52.875725,6.932432,NL10929
7.39,12.48,24.604,52.875725,6.932432,NL10929
7.58,17.51,30.46,52.875725,6.932432,NL10929
7.64,17.67,20.872,52.875725,6.932432,NL10929
7.64,16.52,8.788,52.875725,6.932432,NL10929
7.52,18.78,9.664,52.875725,6.932432,NL10929
7.64,20.62,21.616,52.875725,6.932432,NL10929
7.95,28.78,26.716,52.875725,6.932432,NL10929
7.76,31.14,28.216,52.875725,6.932432,NL10929
7.7,33.47,22.12,52.875725,6.932432,NL10929
7.76,28.99,19.996,52.875725,6.932432,NL10929
7.95,26.57,29.092,52.875725,6.932432,NL10929
7.95,21.27,26.104,52.875725,6.932432,NL10929
7.89,18.88,25.48,52.875725,6.932432,NL10929
7.08,17.05,31.324,52.875725,6.932432,NL10929
7.35,16.06,22.24,52.875725,6.932432,NL10929
6.64,13.41,,52.875725,6.932432,NL10929
7.2,24.81,12.028,52.875725,6.932432,NL10929
8.14,24.04,28.588,52.875725,6.932432,NL10929
8.2,22.05,17.008,52.875725,6.932432,NL10929
7.02,15.56,2.2,52.875725,6.932432,NL10929
6.64,11.95,7.552,52.875725,6.932432,NL10929
6.83,11.69,8.92,52.875725,6.932432,NL10929
6.95,10.33,5.188,52.875725,6.932432,NL10929
7.14,8.51,6.796,52.875725,6.932432,NL10929
7.09,12.78,20.128,52.875725,6.932432,NL10929
6.95,18.62,41.788,52.875725,6.932432,NL10929
7.08,24.67,38.056,52.875725,6.932432,NL10929
9.77,28.53,32.824,52.875725,6.932432,NL10929
6.52,31.26,46.024,52.875725,6.932432,NL10929
6.39,25.47,41.656,52.875725,6.932432,NL10929
6.7,21.59,37.3,52.875725,6.932432,NL10929
6.83,22.56,40.42,52.875725,6.932432,NL10929
6.83,18.35,37.924,52.875725,6.932432,NL10929
7.0,16.65,43.156,52.875725,6.932432,NL10929
7.02,17.46,66.436,52.875725,6.932432,NL10929
6.64,11.92,59.584,52.875725,6.932432,NL10929
6.45,10.91,42.532,52.875725,6.932432,NL10929
5.89,12.07,45.52,52.875725,6.932432,NL10929
5.39,11.51,16.384,52.875725,6.932432,NL10929
5.52,11.55,70.924,52.875725,6.932432,NL10929
6.2,11.84,,52.875725,6.932432,NL10929
6.89,9.89,11.908,52.875725,6.932432,NL10929
6.89,9.19,6.556,52.875725,6.932432,NL10929
6.83,9.56,4.432,52.875725,6.932432,NL10929
6.89,6.83,-3.788,52.875725,6.932432,NL10929
6.83,6.89,10.912,52.875725,6.932432,NL10929
6.58,6.81,11.908,52.875725,6.932432,NL10929
6.58,7.66,14.392,52.875725,6.932432,NL10929
6.33,14.02,24.856,52.875725,6.932432,NL10929
6.26,12.19,24.604,52.875725,6.932432,NL10929
6.33,25.63,17.38,52.875725,6.932432,NL10929
6.14,22.41,24.724,52.875725,6.932432,NL10929
5.76,15.13,27.592,52.875725,6.932432,NL10929
6.39,23.75,27.592,52.875725,6.932432,NL10929
5.83,21.47,26.104,52.875725,6.932432,NL10929
6.52,19.71,20.128,52.875725,6.932432,NL10929
6.58,12.32,16.516,52.875725,6.932432,NL10929
6.52,16.64,20.992,52.875725,6.932432,NL10929
6.33,20.38,35.068,52.875725,6.932432,NL10929
6.45,19.6,32.08,52.875725,6.932432,NL10929
6.45,23.82,43.276,52.875725,6.932432,NL10929
6.45,30.49,41.044,52.875725,6.932432,NL10929
6.33,37.21,50.008,52.875725,6.932432,NL10929
5.95,34.79,42.532,52.875725,6.932432,NL10929
6.08,28.34,16.384,52.875725,6.932432,NL10929
6.76,19.03,,52.875725,6.932432,NL10929
6.45,19.57,37.3,52.875725,6.932432,NL10929
6.02,17.97,38.8,52.875725,6.932432,NL10929
5.95,18.39,47.884,52.875725,6.932432,NL10929
6.02,18.05,47.02,52.875725,6.932432,NL10929
6.02,17.84,48.136,52.875725,6.932432,NL10929
6.02,18.38,52.744,52.875725,6.932432,NL10929
6.02,22.77,48.628,52.875725,6.932432,NL10929
6.02,36.43,52.24,52.875725,6.932432,NL10929
5.95,47.04,60.34,52.875725,6.932432,NL10929
5.89,54.17,72.532,52.875725,6.932432,NL10929
5.89,47.98,66.436,52.875725,6.932432,NL10929
5.83,48.21,58.216,52.875725,6.932432,NL10929
5.83,48.94,66.436,52.875725,6.932432,NL10929
5.89,56.27,65.692,52.875725,6.932432,NL10929
5.89,53.5,59.836,52.875725,6.932432,NL10929
7.58,31.45,57.472,52.875725,6.932432,NL10929
7.64,32.03,64.192,52.875725,6.932432,NL10929
7.14,27.8,35.188,52.875725,6.932432,NL10929
7.2,21.13,40.288,52.875725,6.932432,NL10929
7.64,19.13,43.276,52.875725,6.932432,NL10929
8.39,16.6,,52.875725,6.932432,NL10929
8.39,14.31,56.104,52.875725,6.932432,NL10929
8.89,13.38,46.396,52.875725,6.932432,NL10929
8.26,14.08,46.888,52.875725,6.932432,NL10929
8.89,17.72,50.752,52.875725,6.932432,NL10929
8.58,16.84,56.728,52.875725,6.932432,NL10929
7.33,22.08,39.544,52.875725,6.932432,NL10929
7.08,23.07,61.576,52.875725,6.932432,NL10929
7.52,17.17,36.556,52.875725,6.932432,NL10929
7.45,15.11,46.888,52.875725,6.932432,NL10929
7.58,13.55,47.14,52.875725,6.932432,NL10929
7.89,10.27,38.8,52.875725,6.932432,NL10929
7.45,9.84,33.448,52.875725,6.932432,NL10929
7.02,9.59,29.332,52.875725,6.932432,NL10929
6.64,9.03,6.796,52.875725,6.932432,NL10929
6.83,8.17,35.56,52.875725,6.932432,NL10929
6.95,8.52,-2.66,52.875725,6.932432,NL10929
6.95,8.51,1.576,52.875725,6.932432,NL10929
7.52,9.36,7.552,52.875725,6.932432,NL10929
7.33,13.08,4.432,52.875725,6.932432,NL10929
7.64,19.09,6.676,52.875725,6.932432,NL10929
7.21,21.49,,52.875725,6.932432,NL10929
8.9,11.33,,52.875725,6.932432,NL10929
9.7,8.02,,52.875725,6.932432,NL10929
9.02,7.99,-0.8,52.875725,6.932432,NL10929
9.02,7.86,,52.875725,6.932432,NL10929
8.95,6.96,20.872,52.875725,6.932432,NL10929
8.26,5.56,17.632,52.875725,6.932432,NL10929
8.95,6.92,19.876,52.875725,6.932432,NL10929
10.71,9.01,13.396,52.875725,6.932432,NL10929
13.04,10.39,34.816,52.875725,6.932432,NL10929
14.19,17.07,52.24,52.875725,6.932432,NL10929
12.7,17.07,44.032,52.875725,6.932432,NL10929
12.39,16.0,25.348,52.875725,6.932432,NL10929
11.19,15.99,53.992,52.875725,6.932432,NL10929
10.71,16.87,48.76,52.875725,6.932432,NL10929
9.88,15.57,53.236,52.875725,6.932432,NL10929
8.33,12.9,42.04,52.875725,6.932432,NL10929
8.14,10.85,47.512,52.875725,6.932432,NL10929
7.7,10.32,46.024,52.875725,6.932432,NL10929
7.95,11.28,41.536,52.875725,6.932432,NL10929
9.53,12.75,30.832,52.875725,6.932432,NL10929
11.27,12.19,26.596,52.875725,6.932432,NL10929
10.56,13.06,31.828,52.875725,6.932432,NL10929
9.7,13.75,29.836,52.875725,6.932432,NL10929
10.18,11.5,9.664,52.875725,6.932432,NL10929
9.58,8.53,,52.875725,6.932432,NL10929
9.45,8.1,24.604,52.875725,6.932432,NL10929
9.08,8.57,30.58,52.875725,6.932432,NL10929
9.16,9.66,24.604,52.875725,6.932432,NL10929
10.35,11.57,43.036,52.875725,6.932432,NL10929
10.89,15.2,49.252,52.875725,6.932432,NL10929
12.2,17.04,53.488,52.875725,6.932432,NL10929
8.43,23.54,54.736,52.875725,6.932432,NL10929
7.37,25.56,51.496,52.875725,6.932432,NL10929
7.58,27.11,51.496,52.875725,6.932432,NL10929
7.08,24.64,36.808,52.875725,6.932432,NL10929
7.81,27.69,44.272,52.875725,6.932432,NL10929
9.16,27.46,48.256,52.875725,6.932432,NL10929
9.56,25.25,44.776,52.875725,6.932432,NL10929
9.63,27.73,25.348,52.875725,6.932432,NL10929
8.37,31.33,28.336,52.875725,6.932432,NL10929
7.33,32.77,52.744,52.875725,6.932432,NL10929
7.02,32.93,44.272,52.875725,6.932432,NL10929
6.87,37.97,24.856,52.875725,6.932432,NL10929
8.55,38.37,28.588,52.875725,6.932432,NL10929
12.39,32.41,7.42,52.875725,6.932432,NL10929
13.2,28.32,18.376,52.875725,6.932432,NL10929
13.11,23.56,14.644,52.875725,6.932432,NL10929
14.14,18.9,50.752,52.875725,6.932432,NL10929
9.8,24.04,87.856,52.875725,6.932432,NL10929
7.58,15.71,102.292,52.875725,6.932432,NL10929
7.76,16.13,95.572,52.875725,6.932432,NL10929
7.45,8.16,81.628,52.875725,6.932432,NL10929
7.58,5.95,60.712,52.875725,6.932432,NL10929
7.76,5.2,46.264,52.875725,6.932432,NL10929
7.64,5.5,24.604,52.875725,6.932432,NL10929
7.7,5.24,22.612,52.875725,6.932432,NL10929
7.76,4.03,30.46,52.875725,6.932432,NL10929
7.58,5.18,25.348,52.875725,6.932432,NL10929
7.45,8.26,28.96,52.875725,6.932432,NL10929
7.33,6.67,29.956,52.875725,6.932432,NL10929
7.2,6.54,53.992,52.875725,6.932432,NL10929
7.2,6.6,15.016,52.875725,6.932432,NL10929
7.45,10.81,44.776,52.875725,6.932432,NL10929
7.14,10.41,,52.875725,6.932432,NL10929
7.14,8.8,1.576,52.875725,6.932432,NL10929
7.74,8.91,,52.875725,6.932432,NL10929
8.45,8.0,,52.875725,6.932432,NL10929
9.31,7.25,,52.875725,6.932432,NL10929
10.43,5.77,,52.875725,6.932432,NL10929
11.7,7.01,,52.875725,6.932432,NL10929
12.7,8.2,,52.875725,6.932432,NL10929
14.02,10.47,14.02,52.875725,6.932432,NL10929
13.66,22.64,32.824,52.875725,6.932432,NL10929
13.93,16.61,27.844,52.875725,6.932432,NL10929
13.47,13.48,22.864,52.875725,6.932432,NL10929
11.49,14.01,29.332,52.875725,6.932432,NL10929
9.35,16.34,17.632,52.875725,6.932432,NL10929
8.45,16.94,20.872,52.875725,6.932432,NL10929
8.14,17.43,15.892,52.875725,6.932432,NL10929
8.08,18.21,21.868,52.875725,6.932432,NL10929
7.08,18.76,25.852,52.875725,6.932432,NL10929
7.26,19.84,29.092,52.875725,6.932432,NL10929
7.2,19.54,24.352,52.875725,6.932432,NL10929
11.33,14.71,22.24,52.875725,6.932432,NL10929
4.83,14.99,31.828,52.875725,6.932432,NL10929
5.27,11.33,38.176,52.875725,6.932432,NL10929
5.76,9.33,47.632,52.875725,6.932432,NL10929
6.33,9.43,55.228,52.875725,6.932432,NL10929
6.7,8.03,44.776,52.875725,6.932432,NL10929
6.58,8.96,48.508,52.875725,6.932432,NL10929
6.89,9.06,52.372,52.875725,6.932432,NL10929
7.02,9.52,41.656,52.875725,6.932432,NL10929
7.7,9.73,37.924,52.875725,6.932432,NL10929
8.7,11.32,30.58,52.875725,6.932432,NL10929
9.2,18.89,50.752,52.875725,6.932432,NL10929
10.26,15.77,21.496,52.875725,6.932432,NL10929
13.76,47.56,123.088,52.875725,6.932432,NL10929
13.08,43.06,79.888,52.875725,6.932432,NL10929
10.83,28.38,88.72,52.875725,6.932432,NL10929
10.02,24.5,87.976,52.875725,6.932432,NL10929
10.77,20.1,83.872,52.875725,6.932432,NL10929
11.95,14.99,50.872,52.875725,6.932432,NL10929
11.77,10.35,34.312,52.875725,6.932432,NL10929
11.01,6.93,19.252,52.875725,6.932432,NL10929
9.33,4.56,,52.875725,6.932432,NL10929
7.14,1.98,,52.875725,6.932432,NL10929
6.7,3.59,,52.875725,6.932432,NL10929
6.7,5.34,6.676,52.875725,6.932432,NL10929
6.52,6.71,4.432,52.875725,6.932432,NL10929
6.52,6.83,10.408,52.875725,6.932432,NL10929
6.33,4.53,9.172,52.875725,6.932432,NL10929
6.64,6.3,2.2,52.875725,6.932432,NL10929
6.64,8.56,8.92,52.875725,6.932432,NL10929
6.64,5.76,27.592,52.875725,6.932432,NL10929
7.02,3.86,-1.544,52.875725,6.932432,NL10929
7.33,3.09,10.912,52.875725,6.932432,NL10929
6.83,3.1,2.2,52.875725,6.932432,NL10929
6.76,3.57,4.936,52.875725,6.932432,NL10929
7.14,5.16,19.876,52.875725,6.932432,NL10929
7.33,5.93,10.288,52.875725,6.932432,NL10929
7.2,6.53,,52.875725,6.932432,NL10929
6.58,5.5,37.3,52.875725,6.932432,NL10929
5.27,6.3,8.416,52.875725,6.932432,NL10929
5.52,6.42,20.872,52.875725,6.932432,NL10929
6.45,7.07,5.428,52.875725,6.932432,NL10929
6.76,6.08,11.404,52.875725,6.932432,NL10929
6.78,4.59,16.384,52.875725,6.932432,NL10929
6.02,3.84,23.86,52.875725,6.932432,NL10929
6.14,4.38,15.892,52.875725,6.932432,NL10929
6.45,3.56,28.588,52.875725,6.932432,NL10929
6.79,4.44,8.176,52.875725,6.932432,NL10929
6.89,4.16,14.644,52.875725,6.932432,NL10929
6.33,1.08,18.136,52.875725,6.932432,NL10929
6.54,0.92,13.396,52.875725,6.932432,NL10929
7.08,2.31,8.92,52.875725,6.932432,NL10929
7.14,1.7,17.884,52.875725,6.932432,NL10929
7.08,1.04,2.44,52.875725,6.932432,NL10929
7.08,2.51,12.16,52.875725,6.932432,NL10929
7.02,1.64,25.6,52.875725,6.932432,NL10929
7.02,0.98,13.9,52.875725,6.932432,NL10929
6.76,1.19,16.384,52.875725,6.932432,NL10929
6.94,1.66,10.168,52.875725,6.932432,NL10929
6.83,2.27,6.184,52.875725,6.932432,NL10929
6.26,2.15,22.864,52.875725,6.932432,NL10929
5.83,3.86,14.896,52.875725,6.932432,NL10929
5.14,5.37,,52.875725,6.932432,NL10929
5.14,7.43,18.376,52.875725,6.932432,NL10929
5.95,5.88,15.892,52.875725,6.932432,NL10929
6.52,3.97,20.62,52.875725,6.932432,NL10929
6.58,4.27,18.136,52.875725,6.932432,NL10929
6.53,4.39,7.42,52.875725,6.932432,NL10929
6.26,5.67,18.376,52.875725,6.932432,NL10929
5.58,4.5,16.636,52.875725,6.932432,NL10929
5.33,4.94,12.16,52.875725,6.932432,NL10929
5.27,5.92,4.432,52.875725,6.932432,NL10929
4.89,4.47,21.868,52.875725,6.932432,NL10929
4.83,4.83,8.176,52.875725,6.932432,NL10929
6.64,6.7,10.66,52.875725,6.932432,NL10929
6.64,4.77,-4.4,52.875725,6.932432,NL10929
6.52,4.38,12.904,52.875725,6.932432,NL10929
6.39,5.85,10.168,52.875725,6.932432,NL10929
6.7,9.53,10.168,52.875725,6.932432,NL10929
6.76,9.45,27.34,52.875725,6.932432,NL10929
6.83,8.6,23.356,52.875725,6.932432,NL10929
7.02,10.47,18.136,52.875725,6.932432,NL10929
7.2,11.22,27.22,52.875725,6.932432,NL10929
7.58,11.9,,52.875725,6.932432,NL10929
7.95,13.85,29.836,52.875725,6.932432,NL10929
8.14,15.48,29.092,52.875725,6.932432,NL10929
8.83,20.01,38.056,52.875725,6.932432,NL10929
9.58,18.18,41.536,52.875725,6.932432,NL10929
9.45,18.39,39.544,52.875725,6.932432,NL10929
9.77,20.55,40.792,52.875725,6.932432,NL10929
9.58,16.6,29.584,52.875725,6.932432,NL10929
9.64,14.61,30.832,52.875725,6.932432,NL10929
9.48,13.93,43.276,52.875725,6.932432,NL10929
9.02,16.93,45.52,52.875725,6.932432,NL10929
9.2,16.51,59.716,52.875725,6.932432,NL10929
9.26,18.47,68.176,52.875725,6.932432,NL10929
9.02,17.69,55.732,52.875725,6.932432,NL10929
9.83,16.41,29.092,52.875725,6.932432,NL10929
9.95,11.97,,52.875725,6.932432,NL10929
9.14,9.0,,52.875725,6.932432,NL10929
8.58,12.48,24.112,52.875725,6.932432,NL10929
8.26,17.55,21.364,52.875725,6.932432,NL10929
7.45,14.63,15.148,52.875725,6.932432,NL10929
7.08,9.7,4.936,52.875725,6.932432,NL10929
7.08,11.09,16.144,52.875725,6.932432,NL10929
6.52,12.93,64.948,52.875725,6.932432,NL10929
5.76,13.47,42.532,52.875725,6.932432,NL10929
4.76,8.51,,52.875725,6.932432,NL10929
